x,project_id,y
61.852394,TCGA-KICH,56.98057
61.865433,TCGA-KICH,56.93756
-43.5062,TCGA-KICH,-38.402386
-43.313538,TCGA-KICH,-38.66329
-43.78164,TCGA-KICH,-39.250828
-43.19589,TCGA-KICH,-37.653805
-43.256683,TCGA-KICH,-38.30781
-43.74096,TCGA-KICH,-39.020233
-43.770184,TCGA-KICH,-39.037125
-44.337463,TCGA-KICH,-39.50235
-44.017467,TCGA-KICH,-39.314667
3.2664838,TCGA-KICH,-23.583906
-43.249435,TCGA-KICH,-38.241627
-43.654976,TCGA-KICH,-38.284122
-43.46039,TCGA-KICH,-38.32313
-43.1146,TCGA-KICH,-38.18144
3.1810899,TCGA-KICH,-23.410246
-43.36224,TCGA-KICH,-38.21781
-43.16482,TCGA-KICH,-38.074272
-43.172348,TCGA-KICH,-38.068172
-43.195126,TCGA-KICH,-38.167515
-59.106003,TCGA-KICH,-48.93934
-45.90949,TCGA-KICH,-42.16097
-43.537903,TCGA-KICH,-42.913086
-43.685646,TCGA-KICH,-42.77722
-43.694035,TCGA-KICH,-42.775112
3.6923273,TCGA-KICH,-24.558922
3.5216765,TCGA-KICH,-24.019981
-43.831005,TCGA-KICH,-42.434837
-43.270496,TCGA-KICH,-43.171055
-43.983776,TCGA-KICH,-42.424286
-43.960346,TCGA-KICH,-42.339542
-43.581944,TCGA-KICH,-42.8927
3.7613525,TCGA-KICH,-24.631596
-43.338707,TCGA-KICH,-43.171352
-10.957483,TCGA-KICH,10.087733
1.5601671,TCGA-KICH,19.687439
1.3031738,TCGA-KICH,19.950829
1.3027852,TCGA-KICH,19.423134
-28.6556,TCGA-KICH,-26.640842
1.3975253,TCGA-KICH,19.795313
1.3987049,TCGA-KICH,19.770145
-2.1301575,TCGA-KICH,15.747033
-2.226223,TCGA-KICH,15.778187
1.0354924,TCGA-KICH,20.17227
-2.2356088,TCGA-KICH,15.783038
1.1778587,TCGA-KICH,19.924955
-2.2216508,TCGA-KICH,15.775278
1.031863,TCGA-KICH,20.025322
-2.0694518,TCGA-KICH,15.669436
1.007159,TCGA-KICH,20.22694
1.1600499,TCGA-KICH,19.889187
1.0752397,TCGA-KICH,20.190054
0.99758345,TCGA-KICH,20.275427
0.9664998,TCGA-KICH,20.086304
-32.997738,TCGA-KICH,-27.22206
-33.15719,TCGA-KICH,-27.178068
-32.892567,TCGA-KICH,-27.07321
-11.049225,TCGA-KICH,10.080111
-32.941036,TCGA-KICH,-27.1571
-33.142403,TCGA-KICH,-27.164001
-33.14298,TCGA-KICH,-27.214464
-33.050568,TCGA-KICH,-27.14313
-33.131977,TCGA-KICH,-27.18155
-33.1612,TCGA-KICH,-27.2065
-10.992981,TCGA-KICH,10.100237
-33.062748,TCGA-KICH,-27.218365
-42.610077,TCGA-LIHC,45.60919
