x,project_id,y
-52.417873,TCGA-KICH,20.886986
-49.955124,TCGA-KICH,11.686047
-52.417248,TCGA-KICH,20.861492
-54.7847,TCGA-KICH,33.348022
-55.227448,TCGA-KICH,33.481197
-48.44081,TCGA-KICH,12.655391
-55.32036,TCGA-KICH,33.265083
-36.93176,TCGA-KICH,-20.57701
-36.808723,TCGA-KICH,-20.525574
-36.780815,TCGA-KICH,-20.604279
-36.786068,TCGA-KICH,-20.551273
-36.85427,TCGA-KICH,-20.549088
-36.829372,TCGA-KICH,-20.534117
-36.81763,TCGA-KICH,-20.52369
-36.77305,TCGA-KICH,-20.535536
-11.917477,TCGA-KICH,-26.124199
28.350315,TCGA-KICH,-86.85014
27.869585,TCGA-KICH,-86.641426
28.011805,TCGA-KICH,-86.64706
27.803205,TCGA-KICH,-86.43255
27.298855,TCGA-KICH,-86.38328
27.7192,TCGA-KICH,-86.69245
27.470572,TCGA-KICH,-86.52395
27.38089,TCGA-KICH,-86.38031
27.30865,TCGA-KICH,-86.45287
27.496225,TCGA-KICH,-86.530525
27.333149,TCGA-KICH,-86.293526
27.41425,TCGA-KICH,-86.514175
27.271048,TCGA-KICH,-86.46109
27.494074,TCGA-KICH,-86.40716
27.45418,TCGA-KICH,-86.478615
-49.723,TCGA-KICH,16.64955
-49.287308,TCGA-KICH,16.600395
-49.99882,TCGA-KICH,17.102135
-49.214867,TCGA-KICH,15.618364
-49.301376,TCGA-KICH,16.08802
-49.55967,TCGA-KICH,16.985176
-49.798782,TCGA-KICH,16.961613
-50.326633,TCGA-KICH,17.857124
-50.364914,TCGA-KICH,17.918312
-48.654774,TCGA-KICH,13.726427
-49.33413,TCGA-KICH,16.187395
-49.438274,TCGA-KICH,16.249336
-49.71173,TCGA-KICH,16.617182
-49.165493,TCGA-KICH,15.753011
-48.905144,TCGA-KICH,14.52744
-49.432735,TCGA-KICH,16.209492
-49.264492,TCGA-KICH,15.870676
-49.267555,TCGA-KICH,15.971658
-49.264977,TCGA-KICH,15.952459
-55.310665,TCGA-KICH,33.880688
-55.046757,TCGA-KICH,32.27099
-53.009445,TCGA-KICH,19.422785
-53.02251,TCGA-KICH,19.244831
-53.035122,TCGA-KICH,19.251387
-49.848724,TCGA-KICH,11.992697
-48.49372,TCGA-KICH,12.676947
-53.012787,TCGA-KICH,19.370745
-53.098667,TCGA-KICH,18.857817
-52.947357,TCGA-KICH,19.65472
-52.99327,TCGA-KICH,19.482607
-53.061157,TCGA-KICH,19.20944
-49.82456,TCGA-KICH,11.594194
-53.141205,TCGA-KICH,18.891142
-5.8108377,TCGA-KICH,-22.306387
-5.387291,TCGA-KICH,-18.834312
-5.125921,TCGA-KICH,-19.040068
-5.3805246,TCGA-KICH,-18.904795
-17.303246,TCGA-KICH,25.247227
-5.116182,TCGA-KICH,-19.037867
-5.1047482,TCGA-KICH,-19.04288
-4.965849,TCGA-KICH,-24.079906
-4.9621873,TCGA-KICH,-24.071749
-4.8772755,TCGA-KICH,-19.630934
-4.959761,TCGA-KICH,-24.111282
-4.9155445,TCGA-KICH,-19.657553
-4.9619813,TCGA-KICH,-24.10217
-4.8382206,TCGA-KICH,-19.563
-4.968547,TCGA-KICH,-24.092676
-4.8631067,TCGA-KICH,-19.571598
-4.885984,TCGA-KICH,-19.705408
-4.799296,TCGA-KICH,-19.625565
-4.8183975,TCGA-KICH,-19.627016
-4.788679,TCGA-KICH,-19.5587
-16.160683,TCGA-KICH,23.955051
-16.245716,TCGA-KICH,24.079699
-16.114536,TCGA-KICH,23.832825
-5.808622,TCGA-KICH,-22.275526
-16.127052,TCGA-KICH,23.86729
-16.136969,TCGA-KICH,23.861443
-16.399641,TCGA-KICH,24.282799
-16.104937,TCGA-KICH,23.803362
-16.177063,TCGA-KICH,23.948322
-16.239782,TCGA-KICH,24.083485
-5.788478,TCGA-KICH,-22.299877
-16.161684,TCGA-KICH,23.96722
-28.887281,TCGA-LIHC,3.4971883
61.921906,TCGA-LIHC,12.090014
52.39411,TCGA-LIHC,2.7787719
57.001602,TCGA-LIHC,8.624573
53.144146,TCGA-LIHC,2.796576
52.72653,TCGA-LIHC,2.853384
55.146988,TCGA-LIHC,4.8232083
53.158478,TCGA-LIHC,3.2726915
53.079372,TCGA-LIHC,2.8246639
55.381,TCGA-LIHC,5.5181065
53.463318,TCGA-LIHC,3.43633
55.62645,TCGA-LIHC,5.03699
55.707783,TCGA-LIHC,5.133248
55.18425,TCGA-LIHC,4.1930003
53.41823,TCGA-LIHC,3.4872596
55.197266,TCGA-LIHC,4.828205
55.35077,TCGA-LIHC,4.907486
61.938297,TCGA-LIHC,12.11019
59.21777,TCGA-LIHC,6.618509
53.425323,TCGA-LIHC,3.4805896
55.59375,TCGA-LIHC,5.0428033
77.38379,TCGA-LIHC,-40.327023
59.458374,TCGA-LIHC,6.9285817
60.069237,TCGA-LIHC,3.389043
60.143993,TCGA-LIHC,3.2916389
50.61343,TCGA-LIHC,10.0256605
59.902626,TCGA-LIHC,4.0361776
61.594944,TCGA-LIHC,8.816577
54.138287,TCGA-LIHC,1.430413
9.445574,TCGA-LIHC,-20.51224
3.2301247,TCGA-LIHC,-15.408832
-35.772022,TCGA-LIHC,21.178919
-38.24782,TCGA-LIHC,24.552862
-25.299885,TCGA-LIHC,20.23244
